iter	MAE
869	0.06778419382
870	0.06778387897
871	0.06778341303
872	0.06778290858
873	0.06778243995
874	0.06778207969
875	0.06778149399
876	0.06778104466
877	0.06778063294
878	0.06778032229
879	0.06777926047
880	0.06777889171
881	0.06777852795
882	0.06777804104
883	0.06777706804
884	0.06777646364
885	0.06777619707
886	0.06777585459
887	0.06777529472
888	0.0677749802
889	0.06777464935
890	0.06777442474
891	0.06777395914
892	0.06777359919
893	0.06777330132
894	0.06777297766
895	0.06777240748
896	0.06777216483
897	0.06777187301
898	0.0677715892
899	0.06777127882
900	0.06777102679
901	0.06777081023
902	0.06777030684
903	0.06776947052
904	0.06776912196
905	0.06776887412
906	0.0677681977
907	0.06776769504
908	0.06776714807
909	0.06776646497
910	0.06776605609
911	0.06776585128
912	0.06776559917
913	0.06776506609
914	0.06776467086
915	0.0677641919
916	0.06776401532
917	0.06776329468
918	0.06776289633
919	0.06776246471
920	0.06776219571
921	0.06776178719
922	0.06776122267
923	0.06776070361
924	0.06776025339
925	0.06775988044
926	0.06775944278
927	0.06775916491
928	0.06775878817
929	0.06775848073
930	0.06775797011
931	0.06775740278
932	0.06775721227
933	0.06775691545
934	0.06775645328
935	0.06775594313
936	0.06775545841
937	0.06775508947
938	0.06775429309
939	0.06775398758
940	0.06775366229
941	0.06775338968
942	0.06775268954
943	0.06775192634
944	0.06775141329
945	0.06775087214
946	0.06775041302
947	0.06774964885
948	0.06774926974
949	0.06774867949
950	0.06774822419
951	0.067748
952	0.06774760319
953	0.06774714077
954	0.06774689467
955	0.06774653366
956	0.06774634378
957	0.06774594149
958	0.06774564629
959	0.06774526851
960	0.06774500298
961	0.06774476941
962	0.06774442102
963	0.06774383105
964	0.06774339088
965	0.06774294264
966	0.06774223492
967	0.06774191555
968	0.06774120373
969	0.06774067037
970	0.06774028626
971	0.06773981856
972	0.06773933112
973	0.06773868823
974	0.06773808198
975	0.06773771274
976	0.06773733342
977	0.06773706146
978	0.06773640417
979	0.06773585853
980	0.06773537895
981	0.06773476987
982	0.06773437674
983	0.06773393464
984	0.06773372691
985	0.06773303756
986	0.067732739
987	0.06773221605
988	0.06773199289
989	0.06773161878
990	0.06773129142
991	0.06773100536
992	0.06773068352
993	0.06773024009
994	0.06772992043
995	0.06772958638
996	0.06772923981
997	0.06772891672
998	0.06772847373
999	0.0677281146
1000	0.06772790859
1001	0.06772728875
1002	0.0677269886
1003	0.06772670027
1004	0.06772647874
1005	0.06772580393
1006	0.0677251701
1007	0.06772485345
1008	0.06772421568
1009	0.06772378631
1010	0.06772306422
1011	0.06772259531
1012	0.06772220346
1013	0.06772120525
1014	0.06772083837
1015	0.06772040986
1016	0.067720067
1017	0.06771955314
1018	0.06771925007
1019	0.06771880223
1020	0.0677184098
1021	0.06771805169
1022	0.06771767209
1023	0.06771724071
1024	0.06771700298
1025	0.06771672432
1026	0.06771638435
1027	0.06771585641
1028	0.06771556194
1029	0.0677148847
1030	0.06771447532
1031	0.06771412627
1032	0.06771368316
1033	0.06771336276
1034	0.06771300682
1035	0.06771253768
1036	0.06771221502
1037	0.06771193708
1038	0.06771090228
1039	0.0677105572
1040	0.0677102371
1041	0.06770989356
1042	0.06770931198
1043	0.06770881165
1044	0.06770839583
1045	0.06770805076
1046	0.06770785927
1047	0.06770757482
1048	0.0677070977
1049	0.06770685039
1050	0.067706601
1051	0.06770613956
1052	0.06770563099
1053	0.06770527178
1054	0.06770481777
1055	0.06770435535
1056	0.0677039046
1057	0.06770330892
1058	0.06770296711
1059	0.06770269302
1060	0.06770242252
1061	0.06770208723
1062	0.06770171546
1063	0.06770137173
1064	0.06770104505
1065	0.06770063731
1066	0.06770032306
1067	0.06769995266
1068	0.06769966349
1069	0.06769920585
1070	0.06769883739
1071	0.06769855593
1072	0.06769825207
1073	0.06769778856
1074	0.06769756171
1075	0.06769733121
1076	0.06769696135
1077	0.06769642658
1078	0.06769606153
1079	0.06769549228
1080	0.06769503041
1081	0.06769473719
1082	0.06769432251
1083	0.0676939703
1084	0.06769378008
1085	0.06769344486
1086	0.06769315952
1087	0.06769276828
1088	0.06769205628
1089	0.06769179042
1090	0.06769142045
1091	0.06769118984
1092	0.06769072571
1093	0.06769025593
1094	0.06768997854
1095	0.06768966437
1096	0.06768936012
1097	0.0676888591
1098	0.06768856891
1099	0.06768828056
1100	0.06768782263
1101	0.06768757176
1102	0.06768710917
1103	0.06768649485
1104	0.0676862217
1105	0.0676858469
1106	0.06768553683
1107	0.06768522001
1108	0.06768482019
1109	0.06768450755
1110	0.06768419028
1111	0.06768394042
1112	0.06768360218
1113	0.06768335066
1114	0.06768300794
1115	0.06768266198
1116	0.06768229485
1117	0.06768196029
1118	0.06768153451
1119	0.06768127198
1120	0.06768102046
1121	0.06768069614
1122	0.06767989774
1123	0.06767950994
1124	0.06767880791
1125	0.06767854271
1126	0.06767806558
1127	0.06767778739
1128	0.06767750602
1129	0.06767723238
1130	0.06767666261
1131	0.06767647343
1132	0.06767610914
1133	0.06767589162
1134	0.06767570201
1135	0.06767503869
1136	0.06767465984
1137	0.06767436879
1138	0.06767380105
1139	0.06767334371
1140	0.06767283833
1141	0.06767229642
1142	0.06767207251
1143	0.06767185457
1144	0.06767141351
1145	0.06767115926
1146	0.06767071181
1147	0.06767043615
1148	0.06767021441
1149	0.06767003045
1150	0.06766968461
1151	0.06766927866
1152	0.06766898769
1153	0.06766844244
1154	0.06766821546
1155	0.06766796518
1156	0.06766743602
1157	0.06766706184
1158	0.06766678041
1159	0.0676665106
1160	0.06766610173
1161	0.06766574165
1162	0.06766532831
1163	0.06766505767
1164	0.06766470778
1165	0.06766437902
1166	0.06766402617
1167	0.06766370187
1168	0.06766340351
1169	0.06766308766
1170	0.06766264392
1171	0.06766240592
1172	0.06766179675
1173	0.06766146869
1174	0.06766113072
1175	0.06766057291
1176	0.0676601785
1177	0.06765991987
1178	0.06765958062
1179	0.06765910609
1180	0.06765854878
1181	0.06765830969
1182	0.06765805249
1183	0.06765758255
1184	0.06765732603
1185	0.06765662782
1186	0.06765642112
1187	0.06765627418
1188	0.06765589711
1189	0.06765551079
1190	0.06765486588
1191	0.06765450596
1192	0.06765385109
1193	0.06765355057
1194	0.0676531968
1195	0.06765267626
1196	0.06765218513
1197	0.0676518886
1198	0.06765148015
1199	0.06765129395
1200	0.0676511127
1201	0.06765083381
1202	0.06765045927
1203	0.06765018251
1204	0.06764983924
1205	0.06764960663
1206	0.06764937328
1207	0.06764920604
1208	0.06764903268
1209	0.0676487169
1210	0.06764854167
1211	0.06764792089
1212	0.06764762477
1213	0.06764720049
1214	0.06764677077
1215	0.06764649141
1216	0.0676463143
1217	0.06764606399
1218	0.06764575029
1219	0.06764546314
1220	0.06764501054
1221	0.06764463248
1222	0.06764428018
1223	0.06764395739
1224	0.06764370425
1225	0.06764317405
1226	0.06764275766
1227	0.06764237779
1228	0.06764199017
1229	0.067641587
1230	0.06764101958
1231	0.06764075604
1232	0.06764055818
1233	0.06764026299
1234	0.06763990111
1235	0.06763936517
1236	0.06763918054
1237	0.06763868764
1238	0.06763829817
1239	0.06763802232
1240	0.0676377401
1241	0.06763737099
1242	0.06763698015
1243	0.06763675469
1244	0.06763630343
1245	0.06763606775
1246	0.0676357723
1247	0.06763538632
1248	0.06763507214
1249	0.06763477496
1250	0.06763441732
1251	0.06763420545
1252	0.06763359708
1253	0.06763327363
1254	0.06763290163
1255	0.06763268226
1256	0.06763239315
1257	0.0676321654
1258	0.06763174931
1259	0.06763151065
1260	0.06763118877
1261	0.06763089074
1262	0.06763065051
1263	0.06763017819
1264	0.06762985768
1265	0.06762954076
1266	0.06762921805
1267	0.06762889355
1268	0.06762846845
1269	0.06762810613
1270	0.06762772302
1271	0.06762741488
1272	0.06762701693
1273	0.06762677995
1274	0.06762656342
1275	0.0676260196
1276	0.06762573049
1277	0.06762551582
1278	0.06762512516
1279	0.06762476879
1280	0.06762443908
1281	0.0676241764
1282	0.06762378433
1283	0.06762301798
1284	0.06762266533
1285	0.06762227293
1286	0.06762200181
1287	0.06762165987
1288	0.06762135953
1289	0.06762106388
1290	0.06762081106
1291	0.06762043447
1292	0.06762016977
1293	0.06761970477
1294	0.06761934007
1295	0.06761888502
1296	0.06761859566
1297	0.06761836281
1298	0.0676180375
1299	0.06761778454
1300	0.06761754583
1301	0.06761729768
1302	0.06761687305
1303	0.06761649107
1304	0.06761601817
1305	0.06761576163
1306	0.06761507143
1307	0.0676148288
1308	0.06761455766
1309	0.06761429089
1310	0.0676141223
1311	0.06761378727
1312	0.06761344452
1313	0.06761328135
1314	0.06761286193
1315	0.06761222466
1316	0.06761198561
1317	0.06761167345
1318	0.06761102747
1319	0.06761070878
1320	0.06761006693
1321	0.0676098246
1322	0.06760917382
1323	0.06760889331
1324	0.06760830658
1325	0.0676078267
1326	0.06760729183
1327	0.06760701379
1328	0.06760651434
1329	0.0676061623
1330	0.06760587762
1331	0.06760526954
1332	0.06760492171
1333	0.06760464846
1334	0.06760419099
1335	0.06760389228
1336	0.06760363033
1337	0.06760316516
1338	0.06760276896
1339	0.06760252452
1340	0.06760217058
1341	0.06760189552
1342	0.06760150752
1343	0.06760115122
1344	0.06760067723
1345	0.06760045925
1346	0.06760025706
1347	0.06759997804
1348	0.06759959282
1349	0.06759925201
1350	0.06759904208
1351	0.06759869262
1352	0.06759846331
1353	0.06759804116
1354	0.06759756391
1355	0.06759730078
1356	0.06759703117
1357	0.06759683259
1358	0.06759633122
1359	0.06759617489
1360	0.06759581725
1361	0.0675954141
1362	0.06759516393
1363	0.06759483568
1364	0.06759426091
1365	0.06759403107
1366	0.06759377953
1367	0.06759333358
1368	0.06759299729
1369	0.06759272776
1370	0.06759248596
1371	0.06759212228
1372	0.06759195067
1373	0.0675916632
1374	0.06759125423
1375	0.06759088642
1376	0.06759057408
1377	0.06759025598
1378	0.06758995806
1379	0.06758968735
1380	0.06758937172
1381	0.06758919031
1382	0.06758895861
1383	0.06758872589
1384	0.06758831161
1385	0.06758793097
1386	0.06758768309
1387	0.06758740679
1388	0.06758717485
1389	0.0675865942
1390	0.06758611903
1391	0.06758587403
1392	0.06758556824
1393	0.06758522886
1394	0.0675848223
1395	0.06758454445
1396	0.06758432217
1397	0.06758393522
1398	0.06758366781
1399	0.06758346729
1400	0.06758324457
1401	0.06758297807
1402	0.06758269767
1403	0.0675824131
1404	0.06758226782
1405	0.067582121
1406	0.06758177512
1407	0.06758116192
1408	0.06758087758
1409	0.06758057675
1410	0.06758024522
1411	0.06758011013
1412	0.0675797394
1413	0.06757933217
1414	0.06757896489
1415	0.06757878909
1416	0.06757846687
1417	0.06757794892
1418	0.06757785508
1419	0.06757760254
1420	0.06757722335
1421	0.06757674339
1422	0.06757644972
1423	0.06757624022
1424	0.06757590037
1425	0.06757564557
1426	0.06757520136
1427	0.06757487281
1428	0.06757469236
1429	0.06757452371
1430	0.06757426496
1431	0.06757406378
1432	0.0675737308
1433	0.06757299093
1434	0.0675726184
1435	0.06757241577
1436	0.06757209503
1437	0.06757180529
1438	0.06757162038
1439	0.0675712641
1440	0.06757098388
1441	0.06757074317
1442	0.06757057079
1443	0.06757011952
1444	0.06756979614
1445	0.06756963298
1446	0.06756931374
1447	0.06756901519
1448	0.06756869518
1449	0.06756828524
1450	0.0675675149
1451	0.06756718897
1452	0.06756702221
1453	0.06756687171
1454	0.06756656466
1455	0.06756626649
1456	0.06756601366
1457	0.06756564268
1458	0.06756523731
1459	0.06756512761
1460	0.06756483983
1461	0.06756455076
1462	0.06756429899
1463	0.06756410711
1464	0.06756392978
1465	0.06756369386
1466	0.06756350816
1467	0.06756318183
1468	0.06756295777
1469	0.06756277095
1470	0.06756253861
1471	0.067562069
1472	0.0675618293
1473	0.06756159467
1474	0.06756132656
1475	0.06756106561
1476	0.06756057108
1477	0.06756030934
1478	0.06756002962
1479	0.067559735
1480	0.0675593788
1481	0.06755885595
1482	0.06755856509
1483	0.06755846319
1484	0.06755817602
1485	0.06755796231
1486	0.06755766262
1487	0.0675573832
1488	0.06755708803
1489	0.06755691259
1490	0.06755653822
1491	0.06755620447
1492	0.06755602118
1493	0.06755551322
1494	0.06755526697
1495	0.06755512491
1496	0.06755467369
1497	0.06755428794
1498	0.0675538833
1499	0.06755359514
